id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,game_id,spread,provider_used
401752678,2025,1,regular,2025-08-30T23:00:00.000Z,False,True,False,False,,3795.0,Kyle Field,245,Texas A&M,fbs,SEC,42.0,"[7, 14, 14, 7]",1.0,1674.0,1700.0,2636,UTSA,fbs,American Athletic,24.0,"[3, 7, 7, 7]",0.0,1529.0,1503.0,5.030838796225625,,,401752678,-24.0,Bovada
401757225,2025,1,regular,2025-08-30T23:30:00.000Z,False,True,False,False,,3905.0,Maverik Stadium,328,Utah State,fbs,Mountain West,28.0,"[10, 10, 8, 0]",0.8222848773002625,1408.0,1418.0,2638,UTEP,fbs,Conference USA,16.0,"[7, 3, 0, 6]",0.17771512269973755,1240.0,1230.0,4.996551118389414,,,401757225,-5.5,Bovada
401752671,2025,1,regular,2025-08-30T23:30:00.000Z,False,True,False,False,,3836.0,"Memorial Stadium (Clemson, SC)",228,Clemson,fbs,ACC,10.0,"[3, 7, 0, 0]",0.30021852254867554,1704.0,1692.0,99,LSU,fbs,SEC,17.0,"[0, 3, 7, 7]",0.6997814774513245,1718.0,1730.0,5.004065274365249,,,401752671,-5.5,Bovada
401752808,2025,1,regular,2025-08-30T23:30:00.000Z,False,True,False,False,,3558.0,Michigan Stadium,130,Michigan,fbs,Big Ten,34.0,"[14, 10, 3, 7]",0.9898145198822021,1772.0,1771.0,167,New Mexico,fbs,Mountain West,17.0,"[0, 10, 7, 0]",0.010185480117797852,1331.0,1332.0,3.6631597398085893,,,401752808,-34.5,Bovada
401752798,2025,1,regular,2025-08-30T23:30:00.000Z,False,True,False,False,,477.0,Los Angeles Memorial Coliseum,30,USC,fbs,Big Ten,73.0,"[14, 28, 14, 17]",0.9899773597717285,1676.0,1841.0,2623,Missouri State,fbs,Conference USA,13.0,"[3, 7, 3, 0]",0.010022640228271484,1500.0,1335.0,3.0279735308189717,,,401752798,-36.5,Bovada
401752672,2025,1,regular,2025-08-30T23:45:00.000Z,False,True,False,False,,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,fbs,SEC,63.0,"[7, 18, 17, 21]",0.9937152862548828,1838.0,1939.0,2247,Georgia State,fbs,Sun Belt,7.0,"[0, 7, 0, 0]",0.0062847137451171875,1331.0,1230.0,3.4204603848447697,,,401752672,-33.5,Bovada
401761594,2025,1,regular,2025-08-31T00:00:00.000Z,False,True,False,False,,3644.0,Bobcat Stadium (TX),326,Texas State,fbs,Sun Belt,52.0,"[14, 10, 14, 14]",0.9995025992393494,1593.0,1623.0,2199,Eastern Michigan,fbs,Mid-American,27.0,"[3, 14, 0, 10]",0.0004974007606506348,1283.0,1253.0,4.503330170819301,,,401761594,-14.0,Bovada
401761592,2025,1,regular,2025-08-31T00:00:00.000Z,False,True,False,False,,3666.0,Cajun Field,309,Louisiana,fbs,Sun Belt,12.0,"[3, 3, 6, 0]",0.2572910189628601,1474.0,1463.0,242,Rice,fbs,American Athletic,14.0,"[0, 14, 0, 0]",0.7427089810371399,1326.0,1337.0,5.187988330546746,,,401761592,-9.5,Bovada
401760361,2025,1,regular,2025-08-31T01:30:00.000Z,False,True,False,False,,3660.0,Valley Children's Stadium,278,Fresno State,fbs,Mountain West,42.0,"[10, 3, 15, 14]",1.0,1441.0,1516.0,290,Georgia Southern,fbs,Sun Belt,14.0,"[7, 7, 0, 0]",0.0,1457.0,1382.0,5.103442618284628,,,401760361,-2.0,Bovada
401752936,2025,1,regular,2025-08-31T02:30:00.000Z,False,True,False,False,,3893.0,Reser Stadium,204,Oregon State,fbs,Pac-12,15.0,"[0, 3, 6, 6]",0.19505853950977325,1406.0,1371.0,25,California,fbs,ACC,34.0,"[14, 3, 7, 10]",0.8049414604902267,1519.0,1554.0,2.8187930693076786,,,401752936,3.0,Bovada
401756849,2025,1,regular,2025-08-31T02:30:00.000Z,False,True,False,False,,3619.0,Arizona Stadium,12,Arizona,fbs,Big 12,40.0,"[7, 10, 14, 9]",0.9286626577377319,1371.0,1451.0,62,Hawai'i,fbs,Mountain West,6.0,"[3, 3, 0, 0]",0.07133734226226807,1258.0,1178.0,3.562811782110526,,,401756849,-15.5,Bovada
401752805,2025,1,regular,2025-08-31T03:00:00.000Z,False,True,False,False,,3765.0,Husky Stadium,264,Washington,fbs,Big Ten,38.0,"[7, 7, 14, 10]",0.9994847774505615,1585.0,1604.0,36,Colorado State,fbs,Mountain West,21.0,"[7, 7, 7, 0]",0.0005152225494384766,1382.0,1363.0,5.217607914774461,,,401752805,-22.5,Bovada
